	round	batch	sent_id	sentence
260	0	0	t260	The vaccine does n't work on older people and refusing to use it.
261	0	0	t261	COVID-19 (and all vaccines) be voluntary and not mandatory.
262	0	0	t262	Covid vaccines have been approved by the FDA and have harmed no one.
263	0	0	t263	Its COVID-19 vaccine provided strong protection among all adults in a long-anticipated U.S. study AstraZeneca.
264	0	0	t264	California's Epsilon strain of COVID-19 could evade vaccines.
265	0	0	t265	He would prefer natural immunity as opposed to the COVID vaccine and explains why.
266	0	0	t266	"J&J also studied a two-dose regimen of its vaccine and found that the second dose, given 56 days apart,  triggered more than a two-fold increase in antibodies against COVID-19."
267	0	0	t267	"The American public must continue to receive clear, accurate and up - to - date information, and have its questions answered, so that we can maintain and build trust and confidence in COVID-19 vaccines."
268	0	0	t268	"The fact that the vaccines worked so well in the real world ... really does suggest that if the nations of the world can find the will, we now have the means to end Covid-19 forever."
269	0	0	t269	"Although the vaccines currently authorized by the US Food and Drug Administration offer strong protection against COVID-19, we need to prepare for the possibility of needing booster shots to counter waning immunity and to keep pace with an evolving virus."
270	0	0	t270	An experimental coronavirus vaccine developed by Novavax provoked an immune response without major side effects in an early-stage clinical trial.
271	0	0	t271	"We are still firmly convinced that the benefits of the AstraZeneca vaccine in preventing COVID-19, with its associated risk of hospitalization and death, outweigh the risk of these side effects."
272	0	0	t272	Chief medical officer Chris Whitty warned it was essential the country continues to 'suppress COVID' despite the vaccine news being a ' reason for optimism for 2021 '.           
273	0	0	t273	Over-70s no longer need to wait for Covid vaccine invite from the NHS.
274	0	0	t274	There will be a coronavirus vaccine before the year is out.
275	0	0	t275	There were numerous coronavirus vaccines now in clinical trials.
276	0	0	t276	"Not ordering Moderna's vaccine earlier was not an error because it would have been a gamble to order another vaccine the same as Pfize 's , both of which use the same technology that had never been tried before Covid-19."
277	0	0	t277	"To date, VAERS has not detected patterns in cause of death that would indicate a safety problem with COVID-19 vaccines."
278	0	0	t278	Bill Gates admits that none of the test coronavirus vaccines work with just one dose.
279	0	0	t279	The incoming administration plans to bring in military and medical students to ramp up the COVID-19 vaccine rollout.
280	0	0	t280	"Its research-and-development expenses nearly tripled to $344.5 million in the third quarter 2020, primarily due to R&D costs for its experimental COVID-19 vaccine, compared with $ 119.6 million in the same quarter a year ago."
281	0	0	t281	"As specific clinical trials of Covid-19 vaccines in pregnant women have not yet been carried out,  there isn't sufficient evidence to recommend the routine use of Covid-19 vaccines to pregnant or breastfeeding women."
282	0	0	t282	Second dose of COVID-19 vaccine given to hundreds at Jackson County drive-thru clinic.
283	0	0	t283	Developing a vaccine for coronavirus was already tried with the SARS variety.
284	0	0	t284	Will trigger an outbreak you may not be able to control' as he reveals hope of a successful coronavirus vaccine trial by ' late fall '.
285	0	0	t285	Pfizer's coronavirus vaccine may be 90-percent effective.
286	0	0	t286	It will begin distributing a limited number of Covid-19 vaccine.
287	0	0	t287	"Denmark , Norway and Iceland halted the use of AstraZeneca's COVID-19 vaccine Thursday after some people who received it developed blood clots .  "
288	0	0	t288	We pay attention to who goes first and who goes next just because it's the COVID vaccine.
289	0	0	t289	"He expects to get his first dose of the Covid vaccine this week and he 'would be very happy' to receive the Oxford/AstraZeneca jab, which he insists is still safe and effective.   "
290	0	0	t290	"The vaccine's efficacy against preventing severe Covid-19 was 100 per cent , with none of the 30 patients deemed to be critically-ill getting the jab, which needs to be taken in two shots."
291	0	0	t291	It is 'morally acceptable ' to receive the Covid vaccines.
292	0	0	t292	It was 95 percent effective Pfizer said it expects the FDA 's vaccine advisory committee to review and discuss the data in a public meeting that will likely be held in December.
293	0	0	t293	These covid vaccines developed and given to millions in a quick turnaround.
294	0	0	t294	"Coronavirus vaccine makers tightly controlled who was enrolled to their trials, their vaccine dosages, the timing of those doses and much more-but they did not monitor participants' other behaviors  like mask-wearing."
295	0	0	t295	The COVID-19 vaccine did not contribute to the death of a Nebraska man who had received his first shot one to two weeks earlier.
296	0	0	t296	Russia 's Sputnik V vaccine is 92% effective at protecting people from COVID-19 according to interim trial results.
297	0	0	t297	Numerous COVID-19 vaccines have faced development delays and safety and supply issues.
298	0	0	t298	"Two weeks ago, on the 18th of March, we gave an interim update of the assessment and we concluded at the time that the benefits of the AstraZeneca vaccine in preventing Covid-19, with its associated risk of hospitalisation and death, outweigh the risk of side effects and our position has not changed."
299	0	0	t299	The two vaccine candidates developed by China National Biotec Group can also protect people from the coronavirus for as long as three years.
300	0	0	t300	Moderna's vaccine may be able to limit both the number of people who develop Covid-19 and limit the severity of disease of those who fall ill.
301	0	0	t301	"Have announced their intentions to get the shots, echoing the refrains of others who say the drugs are the product of rigorous review, firm data and independent experts."
302	0	0	t302	"Safety and efficacy data from Oxford University and AstraZeneca's coronavirus vaccine is on track to be published next week, meaning the actual approval process for the jab could begin weeks ahead of Pfizer-offering Britain a second shot of getting a jab before Christmas."
303	0	0	t303	The findings raise questions about the coronavirus vaccines' protection and suggest that even vaccinated people could experience long-term symptoms.
304	0	0	t304	It will be impossible to get COVID-19 from the vaccine.
305	0	0	t305	Washington Post to require COVID vaccines for reporters and staff.  
306	0	0	t306	The potential impact of the spreading COVID-19 variant is likely to be more meaningful for oil demand in the first quarter than vaccine deployment.
307	0	0	t307	"The spike protein which the COVID-19 vaccines instruct your cells to make, could be dangerous."
308	0	0	t308	"To date , the adults who have participated in Covid-19 vaccine trials are healthy."
309	0	0	t309	Potential coronavirus vaccine shows positive results in human testing. 
310	0	0	t310	Experts won't know much effect the coronavirus vaccines are having on the country's epidemic.
311	0	0	t311	White House staff would have access to the COVID-19 vaccine before most Americans.
312	0	0	t312	Pregnant women should have the choice if they would like to be vaccinated for COVID-19 when a vaccine is available to them.
313	0	0	t313	If a successful coronavirus vaccine has been found by 'late fall and early winter.
